,team_id,rating,wins,losses,last_match_time,name,tag,logo_url,WR
11,7624504,1048.24,4,3,1585987021,MS Chonburi,MSC,https://steamusercontent-a.akamaihd.net/ugc/786379195098888325/8EBE83ACA5836D465B759895732E23E203449E9B/,0.5714285714285714
12,6634461,982.349,165,193,1585908924,Team Sincere,Sincere,https://steamusercontent-a.akamaihd.net/ugc/955226123859259292/8AA1CFE1FD7D8813381CD9AEFB435B7756CB6CC3/,0.46089385474860334
13,7700247,1065.7,18,18,1585905435,Avengerls,Avengerls,https://steamusercontent-a.akamaihd.net/ugc/792007786630052843/3FDE2F8A11A3E6788F2048AB065E3BAAFEB34C14/,0.5
14,6209804,1465.87,173,135,1585907577,Royal Never Give Up,RNG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png,0.5616883116883117
15,15,1324.4,1121,741,1585907577,PSG.LGD,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png,0.6020408163265306
16,7267298,961.279,51,82,1585905435,EHOME.Immortal,EHOME.I,https://steamusercontent-a.akamaihd.net/ugc/1009310639734460169/790AB3B9CDDC1F7870F763E1C2667A3FDE46267A/,0.38345864661654133
17,6209166,1342.6,169,151,1585904182,Team Aster,Aster,https://steamusercontent-a.akamaihd.net/ugc/943958523266940628/0496D52E3C45C2224314D8AE3738B0E2CE707CFC/,0.528125
18,7716206,1018.98,22,20,1585902783,Clcombat Team,,https://steamusercontent-a.akamaihd.net/ugc/771742768467331494/0472A95C77A0E26D08922566045C5039078C6D78/,0.5238095238095238
19,7514223,943.413,7,13,1585902783,Longinus,,https://steamusercontent-a.akamaihd.net/ugc/1014939973736687449/BCE86208473F1E62031F1580847E1ACAD5135C0F/,0.35
20,2626685,1148.87,371,343,1585901855,KEEN GAMING,KG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png,0.5196078431372549
21,4,1312.03,656,520,1585901855,EHOME,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png,0.5578231292517006
22,5805234,1188.67,75,59,1585901484,You Know Who,YKW,https://steamusercontent-a.akamaihd.net/ugc/764976955068054972/C8579458727625DEBF0C9D0813CC342FF35FC1E5/,0.5597014925373134
23,7453020,983.474,43,58,1585901484,Aster.Aries,Aries,https://steamusercontent-a.akamaihd.net/ugc/793136464415304439/0C6C8F47D723EF0B110292609BFDB64EB7B9553C/,0.42574257425742573
24,7217630,978.301,123,141,1585900855,WOLF,,https://steamusercontent-a.akamaihd.net/ugc/784113713635274453/EE8E842C91583E41D98AD91CBCA186D93EC63C40/,0.4659090909090909
25,7610605,926.95,58,60,1585900855,Hot Pot Brother,,https://steamusercontent-a.akamaihd.net/ugc/772863466038607762/5BFA6567C06ADC9EEEACEE9047145C2A9F3AB5AF/,0.4915254237288136
26,7437298,935.374,58,59,1585893700,TEAM VENTURE,,https://steamusercontent-a.akamaihd.net/ugc/763847515318499993/8BCDF8915ABC282E21B69DF14E297C5A3A29E8B2/,0.49572649572649574
27,7610648,1025.44,50,41,1585893700,Win Gaming,,https://steamusercontent-a.akamaihd.net/ugc/779618751113260495/D9537C164321536BE11F2EC456F6D5AE3E94546C/,0.5494505494505495
28,7484403,1087.37,33,37,1585890372,Ocean,Ocean,https://steamusercontent-a.akamaihd.net/ugc/763850051428718313/E6F5426B715D7EBECBCC0A1ACFFEC14128885E52/,0.4714285714285714
29,7359442,1000.22,109,120,1585884562,Team Aspirations,,https://steamusercontent-a.akamaihd.net/ugc/781859375632199470/D13556859E05F0AA81BA597171D7820493450EC9/,0.4759825327510917
30,1917662,950.914,5,14,1585883478,Dark Knight,,,0.2631578947368421
31,7099096,990.22,88,89,1585883478,Typhoon,,https://steamusercontent-a.akamaihd.net/ugc/798738460202430961/DED31602C14252A0F6BA948B14EC98E125C3795B/,0.4971751412429379
32,39,1305.98,1081,648,1585867837,Evil Geniuses,EG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/39.png,0.6252168883747831
33,7806386,1095.56,6,5,1585867837,Quincy Crew,,,0.5454545454545454
34,7748744,1094.11,7,9,1585851315,CR4ZY,CR4ZY,https://steamusercontent-a.akamaihd.net/ugc/777372824325330501/0203F5435560EFC32DDBB0B7D170ECF50CCD3BE6/,0.4375
35,7556672,1000.73,2,5,1585847427,TEMPO,TMP,https://steamusercontent-a.akamaihd.net/ugc/787503561774648899/3F7D9CBA19FFB4256C5F480D93CD5C147FA79A54/,0.2857142857142857
36,7641673,1134.57,13,7,1585847427,Aggressive Mode.,A-Mode,https://steamusercontent-a.akamaihd.net/ugc/793133917198581287/2372880E304EFDBEFE73D101E54C0A34D9AA8612/,0.65
37,7553952,1157.98,45,23,1585937421,Chicken Fighters !,ChFight!,https://steamusercontent-a.akamaihd.net/ugc/769486732001897391/E5A91F8FB5ACFE3BC4DF89158B318C4D34960F80/,0.6617647058823529
38,7819701,1036.21,2,0,1585844340,VP.Prodigy,VP.P,https://steamusercontent-a.akamaihd.net/ugc/1009310639742423917/9175453DE6C700E0CC6D547F437B4819F1144A1A/,1.0
39,7684041,1017.95,15,20,1585942429,B8,B8,https://steamusercontent-a.akamaihd.net/ugc/771741074306850950/A8D7C939A11D8A0C24B56C7076B4F56CE7624A05/,0.42857142857142855
40,7405025,1056.62,88,87,1585839268,Cobra Gaming,,https://steamusercontent-a.akamaihd.net/ugc/785238527387040192/D4A08520175D08E969762EBBFCB62B362C4C156F/,0.5028571428571429
41,7405066,1058.45,61,66,1585839268,Vampire Gaming,,https://steamusercontent-a.akamaihd.net/ugc/777357465302429517/0FA9E415C120E60AB2270A76D5C3A8F49CCDE486/,0.48031496062992124
42,7820540,1039.9,2,2,1585929103,Team Unique,Unique,https://steamusercontent-a.akamaihd.net/ugc/1014940317816759398/45713FAB148A02F3B24AB57D6B12B7ECE9C7A402/,0.5
43,6143582,993.964,108,124,1585833671,Vampire Gaming,Vampire,https://steamusercontent-a.akamaihd.net/ugc/799863629054331470/0FA9E415C120E60AB2270A76D5C3A8F49CCDE486/,0.46551724137931033
44,7407260,1322.25,83,39,1585832734,Sparking Arrow Gaming,SAG,https://steamusercontent-a.akamaihd.net/ugc/762722159396605953/A4AF0689C1260DFB4FD102BEF0599D3230A1AF0D/,0.680327868852459
45,7423567,895.637,112,112,1585926381,Team Honor,,https://steamusercontent-a.akamaihd.net/ugc/768354632311582445/4F612E03D2D267403749C5935485337E5370E49D/,0.5
46,7299398,930.054,131,132,1585830168,TEAM Ethereal,,https://steamusercontent-a.akamaihd.net/ugc/778483127950123847/7E85EF8FC51C6F11731AC5CEB988EF3E98CE25DB/,0.49809885931558934
47,7098928,1267.02,181,112,1585823416,Adroit,Adroit,https://steamusercontent-a.akamaihd.net/ugc/767229411678601888/B0219E1FD519787173F2B9F7E14E2811B6EA5A41/,0.6177474402730375
48,350190,1415.96,918,679,1585823416,Fnatic,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png,0.5748278021289919
49,7405034,1014.07,95,116,1585820024,Revenge Gaming,,https://steamusercontent-a.akamaihd.net/ugc/763846429157064744/B207560C6D16E99774A180C44C5795E73DB99C0D/,0.45023696682464454
50,7612347,972.984,44,49,1585926381,Panda Gaming,,https://steamusercontent-a.akamaihd.net/ugc/778493212059421166/C422ED67AB772453EC693CBC85226A0903E561A9/,0.4731182795698925
51,7716098,868.791,11,28,1585818240,Angel Gaming,,https://steamusercontent-a.akamaihd.net/ugc/769492201636187319/4A7D28BB46C30B571431B5958EA636437703112D/,0.28205128205128205
52,7467638,1021.59,99,98,1585815940,Team Rockets,,https://steamusercontent-a.akamaihd.net/ugc/764974771702063556/BB17069ED4F65C064E7912C8AAA4EF67EB2F480D/,0.5025380710659898
53,7314697,955.516,133,133,1585815940,FIVE BROTHERS,,https://steamusercontent-a.akamaihd.net/ugc/784109274570738255/D29EA97D68AB0117CE3C3CB8A160D02E458E6D68/,0.5
54,7470549,1011.33,30,29,1585803791,Blaze,Blaze,https://steamusercontent-a.akamaihd.net/ugc/767227751163401012/1342C56714DBC088F25626ED5615E88419F4DAB6/,0.5084745762711864
55,5992560,1187.65,24,20,1585793050,Infamous Young,Infamous Y,https://steamusercontent-a.akamaihd.net/ugc/787496790090045569/38FCE2E7A46F3C558C9F00DB0B9287E310DE38C7/,0.5454545454545454
56,6382242,1216.05,75,32,1585958362,Thunder Predator,ThunderP,https://steamusercontent-a.akamaihd.net/ugc/771721592096213701/FB6F45207F9BF03F6D94C1C515DACD45A9C33411/,0.7009345794392523
57,2672298,1007.87,308,275,1585781914,Infamous Gaming,Infamous,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2672298.png,0.5283018867924528
58,6266565,1051.85,22,14,1585958362,0-900,0-900,https://steamusercontent-a.akamaihd.net/ugc/781873071400631505/B28548CACF0859792995F0AE6EB69762B5988AB8/,0.6111111111111112
59,7681441,1090.77,18,14,1585765364,business associates,business,https://steamusercontent-a.akamaihd.net/ugc/789755010916561479/354F9DF6125FE48FC70FF8588985EF77E8CDDAAE/,0.5625
60,7669103,1069.63,32,43,1585942429,Cyber Legacy,CL,https://steamusercontent-a.akamaihd.net/ugc/1005933118558685506/E386857FFC0D99C60B1D98851D8F61EA2D144CDE/,0.4266666666666667
61,7555613,1189.95,42,38,1585761673,OG.Seed,OG.S,,0.525
62,7298091,1254.08,52,35,1585950210,NoPing Esports,NOPING,https://steamusercontent-a.akamaihd.net/ugc/775118698101340524/F496D4874FDFA574ECC43FB1CDD78238AC96B38D/,0.5977011494252874
63,7441136,1330.07,68,41,1585950210,beastcoast,bc,https://steamusercontent-a.akamaihd.net/ugc/773981410527259604/8B88726CBCA1E1F5FC3368D49BCF84F609B138FF/,0.6238532110091743
64,7220281,1159.64,46,52,1585933575,Furia,FURIA,https://steamusercontent-a.akamaihd.net/ugc/785231989212563381/67214D691F7C99F68221C0760F38E0D3BCA728BC/,0.46938775510204084
65,6409189,1209.63,100,77,1585929103,Team Empire Hope,EmpireH,https://steamusercontent-a.akamaihd.net/ugc/788624714192129581/94E7F21983B7BB2007C0273EB9A447386433DB36/,0.5649717514124294
66,5,1389.93,1019,687,1585744882,INVICTUS GAMING,IG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png,0.597303634232122
67,7358551,1015.98,41,42,1585713882,Sunrise,,https://steamusercontent-a.akamaihd.net/ugc/775103976193271931/250ADBD10EC520F89708F9B0F14365BA9ADB4696/,0.4939759036144578
68,7486089,927.946,20,29,1585685055,Cyberium,Cyberium,https://steamusercontent-a.akamaihd.net/ugc/780750599793212689/A4810EB4DBDC2AB68CA5CDD960B36A43C0F4180A/,0.40816326530612246
69,2640025,1032.72,495,456,1585652799,iG.Vitality,iG.V,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2640025.png,0.5205047318611987
70,7423598,1025.16,70,63,1585650903,Team Brave,,https://steamusercontent-a.akamaihd.net/ugc/787491413350752676/633E08B05B396E8A36128E30EB00CEBBAA12E9C3/,0.5263157894736842
71,5131703,842.006,16,37,1585644645,internal discord,iD,https://steamusercontent-a.akamaihd.net/ugc/781856840817627987/39BE8D0F868DB0DEE9BBC9DBB9FCC25C7C7208D1/,0.3018867924528302
72,7731375,1093.48,11,1,1585644645,Neets Uprising,Neets,https://steamusercontent-a.akamaihd.net/ugc/793134540759885368/BA2CD08B658CE3F2B3571FAAF20E6242555FC1D5/,0.9166666666666666
73,2277712,1050.6,21,15,1585637219,StarLucK.Fly,StarLucK,https://steamusercontent-a.akamaihd.net/ugc/785240968797386077/5AD95594C2C193213178990A3DAAD725F1CB5239/,0.5833333333333334
74,7610645,992.363,60,62,1585625320,Future Club,,https://steamusercontent-a.akamaihd.net/ugc/789751942316438866/9670571311A961462C7B80D8ED63D784BA927752/,0.4918032786885246
75,7519151,952.826,12,38,1585598442,Unique Nova,UniqueNova,https://steamusercontent-a.akamaihd.net/ugc/768358185228289328/45713FAB148A02F3B24AB57D6B12B7ECE9C7A402/,0.24
76,5014799,1018.31,111,122,1585584485,Nemiga Gaming,Nemiga,https://steamusercontent-a.akamaihd.net/ugc/773979233121245751/6A208D6AFD1046552A33AB4568F8C2A358DECEA5/,0.47639484978540775
77,7453744,1158.8,55,47,1585584485,KHAN,KHAN,https://steamusercontent-a.akamaihd.net/ugc/762723281101978065/8D9EED15471603FC39233237A66657206E187CCE/,0.5392156862745098
78,7667517,997.593,7,8,1585556806,LGD.international,LGD.int,https://steamusercontent-a.akamaihd.net/ugc/770614342308070006/D2829C71A533CBBC50D9E51CA0B618778BCAE199/,0.4666666666666667
79,7391782,1056.17,96,86,1585549383,Team Lightning,,https://steamusercontent-a.akamaihd.net/ugc/776231328124030578/0679310788A3DA5A75E93BDA391337BDBA5CF410/,0.5274725274725275
80,6767209,1010.79,8,6,1585522744,Inverse,Inverse,https://steamusercontent-a.akamaihd.net/ugc/771735886093198447/BEBB0FFBCBC8F01D2C70FB27B4B8241B648789FE/,0.5714285714285714
81,5055770,1006.45,115,123,1585522744,Gorillaz-Pride,G-pride,https://steamusercontent-a.akamaihd.net/ugc/934927864604413601/D9FF391286B256016F320077FC6B4BEC594FF774/,0.4831932773109244
82,7468974,1063.34,9,5,1585508752,SandBlood,Sb,https://steamusercontent-a.akamaihd.net/ugc/1021695644633022268/0635DF4909AE28E8DAF8C8F5998E91BF79351C01/,0.6428571428571429
83,5167450,1236.4,35,7,1585501354,boths try again,,https://steamusercontent-a.akamaihd.net/ugc/918037462607738825/EFE9B00D09AF63974DD0FA51DE48ED47CD51334E/,0.8333333333333334
84,7542578,1016.98,2,2,1585501354,Demon Slayer,D/S,https://steamusercontent-a.akamaihd.net/ugc/1009310458593422299/7B547311B7C1C88A5F58DEBE0156D6FD0B908856/,0.5
85,1883502,1304.47,1160,895,1585498898,Virtus.pro,VP,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1883502.png,0.5644768856447688
86,7681075,1012.71,3,2,1585493338,SHTAZi gaming ,SHTAZi,https://steamusercontent-a.akamaihd.net/ugc/771740604432091164/FF9BBCC29037DF5CBAEC9ACA82B01D9DD3703422/,0.6
87,7817645,992.757,0,1,1585490971,POTNIK 5,,,0.0
88,7802123,1007.95,1,1,1585487562,Uchiha Gaming,Uchiha GM,https://steamusercontent-a.akamaihd.net/ugc/1018317530304392430/87A58BC110AAFF9DFF49B26A21D4038DC4906738/,0.5
89,7817606,984.643,0,1,1585486989,Diabolical Dogs,DOGS,https://steamusercontent-a.akamaihd.net/ugc/1009310458598856733/6C88D8D4A1D0CF64D67593FEAC7FEDF19377763B/,0.0
90,7763257,968.674,0,2,1585484475,D2RS,D2,https://steamusercontent-a.akamaihd.net/ugc/773995528928431859/4901A258031B10E5F712A5126108758EAC24BC59/,0.0
91,7543171,1007.71,1,1,1585483952,Manaburn,Manaburn,https://steamusercontent-a.akamaihd.net/ugc/793126087592861064/1A9E821727B5C8C6F70077A76DCFFCB8A47823ED/,0.5
92,2828110,984.0,0,1,1585483946,London Conspiracy,LC,https://steamusercontent-a.akamaihd.net/ugc/450744765029210474/361DAF6675D21E1DE7AF822CB5D2B577DE819C4B/,0.0
93,7799414,1016.0,1,0,1585483756,Cyber:X,Cyber:X,https://steamusercontent-a.akamaihd.net/ugc/1021695644633097453/7112477E90DDB2FC9D2530ED89DDC9DD35CE1038/,1.0
94,7817508,984.0,0,1,1585483756,Circus,ЦИРК,https://steamusercontent-a.akamaihd.net/ugc/1022821225469272326/84BC12F8621699DA67DC3CF80AF32A6400F5110A/,0.0
95,7817634,984.0,0,1,1585483433,VLADOS+LOX,,https://steamusercontent-a.akamaihd.net/ugc/1014939973736917372/7B082AB3B4D15A06C37BD6E93B393AB2C2436519/,0.0
96,4299978,930.805,9,19,1585432290,Meraki- Gaming,Meraki-,https://steamusercontent-a.akamaihd.net/ugc/956334826780752228/93E6059C499201020502C0E50667E8E2154580AB/,0.32142857142857145
97,7422789,1170.66,70,65,1585409403,HellRaisers,HR,https://steamusercontent-a.akamaihd.net/ugc/775106514372016095/6C8FEB4B51D9738B69903834B38AD2DD510A2A24/,0.5185185185185185
98,2904538,976.199,1,3,1585392160,VENUM,VENUM,https://steamusercontent-a.akamaihd.net/ugc/775029780378220397/0BD9567C273E402AF8CD0A825A2676A50708BC72/,0.25
99,4145954,1023.8,3,1,1585392160,Skill Decided,SkillD,https://steamusercontent-a.akamaihd.net/ugc/990135715668764127/C1A6B6F5A69E1249B90714ED88B4F9377AF453FB/,0.75
100,7059982,1103.77,47,54,1585378233,Team Sirius,Sirius,https://steamusercontent-a.akamaihd.net/ugc/824632154770606631/48544E44F0C59A5A24896B927728DF40F000D4F9/,0.46534653465346537
101,7310385,948.327,7,14,1585348408,Luxor Gaming,LXG,https://steamusercontent-a.akamaihd.net/ugc/1019443774377300143/0AE8FD11FCB7CD9FDD2532E98020F47F7AF57029/,0.3333333333333333
102,7358582,1093.17,78,78,1585325701,Team Space,,https://steamusercontent-a.akamaihd.net/ugc/787488875164732508/92B723260E7C87A71FF6A68AAB211995BE850512/,0.5
103,7466829,891.095,4,15,1585299946,Apes,APES,https://steamusercontent-a.akamaihd.net/ugc/752592326990418073/B5CB25E869AA0243BAF9D2C919CBAD0C617BAB93/,0.21052631578947367
104,1520578,1207.32,583,483,1585294734,CDEC ,CDEC,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1520578.png,0.5469043151969981
105,5489077,1023.22,30,28,1585242070,No Bounty Hunter,NoBH,https://steamusercontent-a.akamaihd.net/ugc/2436886900026471088/67D154D13CEF25D004413B9EFEAC1069E3C90C90/,0.5172413793103449
106,7714986,963.515,9,15,1585242070,212,212,https://steamusercontent-a.akamaihd.net/ugc/768364619456995774/48B692BE228E1734E0B40AE739CBA139B3AD516B/,0.375
107,7783497,1022.34,2,1,1585227701,Insight,Insight,https://steamusercontent-a.akamaihd.net/ugc/773996608994009183/5ADDE6487A7E11F3D370285093FC80D220C91736/,0.6666666666666666
108,6490995,1040.39,15,12,1585227701,SMARACIS eSports,SMARACIS,https://steamusercontent-a.akamaihd.net/ugc/789738584325911150/326CCFE29C686DFE631451C0813FE96072A38920/,0.5555555555555556
109,7467639,1074.25,93,77,1585225719,Albatross Club,,https://steamusercontent-a.akamaihd.net/ugc/766101851234645753/9A879774F7214FEBE05894ACF343166B47A8D7CB/,0.5470588235294118
110,7359917,1154.26,61,47,1585215931,Lowkey,LK,https://steamusercontent-a.akamaihd.net/ugc/780750599790860449/55E39216A68ADCFC25930DE5D27AA8C542C0AB2F/,0.5648148148148148
111,7764128,1081.39,13,9,1585215931,Team Strawberry,TS,,0.5909090909090909
112,7610494,970.722,31,25,1585215679,Team Destiny,,https://steamusercontent-a.akamaihd.net/ugc/777367027122576941/364480E39172CC4CABE1D22C6A72B6BCBB41D8E0/,0.5535714285714286
113,7406964,1013.16,28,35,1585206301,The New Top,TNT,https://steamusercontent-a.akamaihd.net/ugc/760471717844080961/46A52B175168FCF4104859F92A59E133E9DAD655/,0.4444444444444444
114,7575159,1006.86,3,2,1585181655,Zona Zero,ZonaZ,https://steamusercontent-a.akamaihd.net/ugc/786379195095490793/FC71868E9D6C269784172F3B65D186AE42D28F1E/,0.6
115,7683797,1060.93,5,2,1585164293,F.R.I.E.N.D.S,Friends,https://steamusercontent-a.akamaihd.net/ugc/789755265139238597/ECA9923C8762182E77088748E9A51A0A83817378/,0.7142857142857143
116,7748577,937.361,1,6,1585160342,Gorillaz Pride Blue,GPrideBlue,https://steamusercontent-a.akamaihd.net/ugc/1008184435891854406/40CEB7820F334A12154E7918B4E9B0E54C99A254/,0.14285714285714285
117,7542148,1106.88,52,38,1585156011, EXTREMUM,EXTREMUM,https://steamusercontent-a.akamaihd.net/ugc/775111584830415516/9B672798E58A5B4D2EDF0734D686B285A300DA54/,0.5777777777777777
118,7799842,1061.67,4,0,1585152057,Suicide_Team,ST----,,1.0
119,7529218,930.685,5,15,1585141022,Benz 190E,Benz 190E,https://steamusercontent-a.akamaihd.net/ugc/751467055399573167/E84CE6E1AD12B0104391C0DCBF5578C3FD41B1A3/,0.25
120,7554790,1078.34,15,16,1585122883,KG.Luminous,,https://steamusercontent-a.akamaihd.net/ugc/771743400535741317/8ED85714B2B3DE3CA71048BA771A3C89D3CAE701/,0.4838709677419355
121,7683937,1021.28,21,19,1585118777,Virus,Virus,https://steamusercontent-a.akamaihd.net/ugc/783002399603916675/4EF9BA81778D0A7C6183B4BBD90D56D9FC02091F/,0.525
122,7439348,1011.65,32,42,1585075732,Team Unique,Unique,https://steamusercontent-a.akamaihd.net/ugc/771734716156271894/45713FAB148A02F3B24AB57D6B12B7ECE9C7A402/,0.43243243243243246
123,7731057,981.58,0,1,1585069517,Zona Zero,Z.Zero,https://steamusercontent-a.akamaihd.net/ugc/779623615883655020/FC71868E9D6C269784172F3B65D186AE42D28F1E/,0.0
124,7751430,989.062,0,1,1585049954,Wolf,,,0.0
125,6570616,921.376,13,28,1585041256,Australian Gaming Network,AGN,https://steamusercontent-a.akamaihd.net/ugc/773973896821939408/D88E4CADD5EFCA0D97A995C2EF7E5B4B02D19824/,0.3170731707317073
126,7443956,1124.37,53,41,1585039359,Black Knight,,https://steamusercontent-a.akamaihd.net/ugc/770604271209269505/E2BE9219BD93B22A9A29ECDBC4C68251E1616920/,0.5638297872340425
127,7375341,1041.47,59,60,1585029438,Hillary Gaming,HG,https://steamusercontent-a.akamaihd.net/ugc/782998227656523012/4D0C11F6A93EC1B5D560CAC38D04D87BFE10EECB/,0.4957983193277311
128,7799466,963.391,0,2,1584993812,Zona Zero,Z.Z,https://steamusercontent-a.akamaihd.net/ugc/775122858930135884/266B584C0AA73317C9C477A946724B4EE1AB2BC7/,0.0
129,7782673,1029.01,4,2,1584989531,ShowNoMercy,SNM,,0.6666666666666666
130,7715080,1050.89,5,2,1584989531,Angel Geniuses,[AG],https://steamusercontent-a.akamaihd.net/ugc/792008020401113401/B86A9E32C17166EB9E38302249FD9861779C5C32/,0.7142857142857143
131,7799104,1015.73,2,1,1584979422,.,,,0.6666666666666666
132,7748848,1027.44,5,3,1584976336,AsghaR,A,https://steamusercontent-a.akamaihd.net/ugc/789757659645378060/C73C79FFC1E95AA68C99FE59A56EFA7D59C056F4/,0.625
133,6818714,1020.55,7,5,1584972822,Cascade Esports,cSc,https://steamusercontent-a.akamaihd.net/ugc/787501577663485132/379BCC33479BBA453FF90AA47D92FC229BC92A56/,0.5833333333333334
134,674762,1038.83,42,32,1584963594,Team Oracle,OCE,https://steamusercontent-a.akamaihd.net/ugc/775105091261393281/83A8807546E77CC5A233DE6EE2C85444F988AAD9/,0.5675675675675675
135,7564932,975.357,2,4,1584905205,Divine's,Divine's,https://steamusercontent-a.akamaihd.net/ugc/789749745201188132/CC5026D1DF2EB188D9080FEA3528178869827A4B/,0.3333333333333333
136,5767911,1044.18,3,0,1584903358,farcical farts,,,1.0
137,7764709,960.833,1,4,1584903358,BeWare,BW,https://steamusercontent-a.akamaihd.net/ugc/776247490579496178/F43E658CD6C23F956BB58A69CEC9609E8568F062/,0.2
138,7625336,1035.16,6,9,1584900472,New Five,NF,https://steamusercontent-a.akamaihd.net/ugc/771745086134009536/3EAD69697355D82C9A2427B021E0457254A3109F/,0.4
139,7079693,980.661,1,2,1584898862,Vortex Gaming,VG,https://steamusercontent-a.akamaihd.net/ugc/793107591631718878/92E3627D4E9BBAA263D2E9EA2DFFE8C44A7CF659/,0.3333333333333333
140,5211276,984.068,1,2,1584898648,Thunder,Thunder,https://steamusercontent-a.akamaihd.net/ugc/934931962085702068/8E851FDB6E456E88DAF2A64ED60D1E0025CE6906/,0.3333333333333333
141,1387050,982.7,0,1,1584896610,Team S.I.K,S.I.K,https://steamusercontent-a.akamaihd.net/ugc/595904521156957473/472E584E059ACFCCE3385185748CF2714814F199/,0.0
142,7528248,1076.27,5,0,1584894801,Manaburn,MB,,1.0
143,7798300,988.271,1,2,1584894801,Immortal,Immortal,https://steamusercontent-a.akamaihd.net/ugc/776248565461034521/B5F37CEFE06FC2C4EC717236D0FE5B77F30371F9/,0.3333333333333333
144,7763156,969.469,0,2,1584893380,ALPHA WOLVES,alpha,https://steamusercontent-a.akamaihd.net/ugc/794261786399380137/54B9E80FC2AE966CCE935C8D7BA778322697CD28/,0.0
145,7763652,984.0,0,1,1584892285,Geo Meo GaminG,G.M.G,https://steamusercontent-a.akamaihd.net/ugc/1018318017533422243/546E5B26B8C4CECAB7218F52325F35A157214712/,0.0
146,7787796,969.67,0,2,1584890905,LEGENDARY,LGDY,,0.0
147,6593779,984.0,0,1,1584888166,Gentlemen,Mr,https://steamusercontent-a.akamaihd.net/ugc/772870922645050555/631351DEBF9D7461E0FA2E58659484F2749F3D9D/,0.0
148,7715060,1015.33,2,1,1584886724,WOLVES,WOLVES,https://steamusercontent-a.akamaihd.net/ugc/789756286850537437/812423A24698A954603B7B0B361F911A12F4E4C8/,0.6666666666666666
149,7763258,991.559,1,2,1584883782,Starfox,sfox,,0.3333333333333333
150,4649645,1045.63,12,13,1584882094,TEAM DOTA ZWEI,TDZ,https://steamusercontent-a.akamaihd.net/ugc/946211390978278878/5A8710D3F75F0C6F3DAF373DA24C3628BDBA3BFE/,0.48
151,5590157,984.736,0,1,1584881657,GUMN #38,38onelove,,0.0
152,7590607,1006.71,3,3,1584879170,CCCP.DOTA,CCCP,,0.5
153,2257636,1078.61,6,1,1584879138,Hard Warriors,HW,https://steamusercontent-a.akamaihd.net/ugc/911324212977986534/37406C09F3253DF265A11F5819703B6F5E23C676/,0.8571428571428571
